city,pollutant,unit,year,value,n_stations
Sherbrooke,O3,ppb,2014,28.0,1
Sherbrooke,O3,ppb,2015,27.0,1
Sherbrooke,O3,ppb,2016,27.0,1
Sherbrooke,O3,ppb,2017,28.0,1
Sherbrooke,O3,ppb,2018,29.0,1
Sherbrooke,O3,ppb,2019,29.0,1
Sherbrooke,O3,ppb,2020,28.0,1
Sherbrooke,O3,ppb,2021,28.0,1
Sherbrooke,O3,ppb,2024,27.0,1
St. Catharines–Niagara,O3,ppb,2005,26.0,1
St. Catharines–Niagara,O3,ppb,2006,26.0,1
St. Catharines–Niagara,O3,ppb,2007,28.0,1
St. Catharines–Niagara,O3,ppb,2008,28.0,1
St. Catharines–Niagara,O3,ppb,2009,26.0,1
St. Catharines–Niagara,O3,ppb,2010,28.0,1
St. Catharines–Niagara,O3,ppb,2011,28.0,1
St. Catharines–Niagara,O3,ppb,2012,29.0,1
St. Catharines–Niagara,O3,ppb,2013,29.0,1
St. Catharines–Niagara,O3,ppb,2014,29.0,1
St. Catharines–Niagara,O3,ppb,2015,29.0,1
St. Catharines–Niagara,O3,ppb,2016,30.0,1
St. Catharines–Niagara,O3,ppb,2017,28.0,1
St. Catharines–Niagara,O3,ppb,2018,28.0,1
St. Catharines–Niagara,O3,ppb,2019,28.0,1
St. Catharines–Niagara,O3,ppb,2020,30.0,1
St. Catharines–Niagara,O3,ppb,2021,30.0,1
St. Catharines–Niagara,O3,ppb,2022,30.0,1
St. Catharines–Niagara,O3,ppb,2023,29.0,1
St. Catharines–Niagara,O3,ppb,2024,29.0,1
St. John's,O3,ppb,2005,27.5,2
St. John's,O3,ppb,2006,30.0,2
St. John's,O3,ppb,2007,29.0,2
St. John's,O3,ppb,2008,29.0,2
St. John's,O3,ppb,2009,19.5,2
St. John's,O3,ppb,2010,28.0,2
St. John's,O3,ppb,2011,28.5,2
St. John's,O3,ppb,2012,29.0,2
St. John's,O3,ppb,2013,27.0,2
St. John's,O3,ppb,2014,28.0,2
St. John's,O3,ppb,2015,30.0,2
St. John's,O3,ppb,2016,28.5,2
St. John's,O3,ppb,2017,29.0,1
St. John's,O3,ppb,2018,27.5,2
St. John's,O3,ppb,2019,25.0,2
St. John's,O3,ppb,2020,26.5,2
St. John's,O3,ppb,2021,27.5,2
St. John's,O3,ppb,2022,27.5,2
St. John's,O3,ppb,2023,26.5,2
St. John's,O3,ppb,2024,27.5,2
Sudbury,O3,ppb,2005,31.0,1
Sudbury,O3,ppb,2006,28.0,1
Sudbury,O3,ppb,2007,28.0,1
Sudbury,O3,ppb,2008,28.0,1
Sudbury,O3,ppb,2009,26.0,1
Sudbury,O3,ppb,2010,29.0,1
Sudbury,O3,ppb,2011,29.0,1
Sudbury,O3,ppb,2012,29.0,1
Sudbury,O3,ppb,2013,27.0,1
Sudbury,O3,ppb,2014,26.0,1
Sudbury,O3,ppb,2015,26.0,1
Sudbury,O3,ppb,2016,26.0,1
Sudbury,O3,ppb,2017,26.0,1
Sudbury,O3,ppb,2018,27.0,1
Sudbury,O3,ppb,2019,26.0,1
Sudbury,O3,ppb,2020,25.0,1
Sudbury,O3,ppb,2021,24.0,1
Sudbury,O3,ppb,2022,26.0,1
Sudbury,O3,ppb,2023,27.0,1
Sudbury,O3,ppb,2024,27.0,1
Thunder Bay,O3,ppb,2005,22.0,1
Thunder Bay,O3,ppb,2006,23.0,1
Thunder Bay,O3,ppb,2007,24.0,1
Thunder Bay,O3,ppb,2008,23.0,1
Thunder Bay,O3,ppb,2009,24.0,1
Thunder Bay,O3,ppb,2010,26.0,1
Thunder Bay,O3,ppb,2011,25.0,1
Thunder Bay,O3,ppb,2012,25.0,1
Thunder Bay,O3,ppb,2013,26.0,1
Thunder Bay,O3,ppb,2014,23.0,1
Thunder Bay,O3,ppb,2015,24.0,1
Thunder Bay,O3,ppb,2016,23.0,1
Thunder Bay,O3,ppb,2017,23.0,1
Thunder Bay,O3,ppb,2018,24.0,1
Thunder Bay,O3,ppb,2019,24.0,1
Thunder Bay,O3,ppb,2020,23.0,1
Thunder Bay,O3,ppb,2021,24.0,1
Thunder Bay,O3,ppb,2022,25.0,1
Thunder Bay,O3,ppb,2023,25.0,1
Toronto,O3,ppb,2005,22.67,6
Toronto,O3,ppb,2006,21.17,6
Toronto,O3,ppb,2007,23.17,6
Toronto,O3,ppb,2008,22.67,6
Toronto,O3,ppb,2009,22.0,5
Toronto,O3,ppb,2010,23.83,6
Toronto,O3,ppb,2011,22.6,5
Toronto,O3,ppb,2012,24.4,5
Toronto,O3,ppb,2013,23.8,5
Toronto,O3,ppb,2014,23.4,5
Toronto,O3,ppb,2015,23.8,5
Toronto,O3,ppb,2016,23.5,6
Toronto,O3,ppb,2017,23.0,6
Toronto,O3,ppb,2018,23.33,6
Toronto,O3,ppb,2019,22.2,5
Toronto,O3,ppb,2020,23.5,6
Toronto,O3,ppb,2021,23.83,6
Toronto,O3,ppb,2022,22.5,6
Toronto,O3,ppb,2023,23.6,5
Toronto,O3,ppb,2024,23.0,6
Vancouver,O3,ppb,2005,14.53,17
Vancouver,O3,ppb,2006,17.33,18
Vancouver,O3,ppb,2007,15.35,17
Vancouver,O3,ppb,2008,16.06,18
Vancouver,O3,ppb,2009,17.17,18
Vancouver,O3,ppb,2010,17.82,17
Vancouver,O3,ppb,2011,18.28,18
Vancouver,O3,ppb,2012,18.89,19
Vancouver,O3,ppb,2013,16.68,19
Vancouver,O3,ppb,2014,18.06,17
Vancouver,O3,ppb,2015,12.67,3
Vancouver,O3,ppb,2016,17.45,20
Vancouver,O3,ppb,2017,13.75,4
Vancouver,O3,ppb,2018,17.95,20
Vancouver,O3,ppb,2019,17.0,20
Vancouver,O3,ppb,2020,18.15,20
Vancouver,O3,ppb,2021,19.79,19
Vancouver,O3,ppb,2022,17.7,20
Vancouver,O3,ppb,2023,19.0,19
Vancouver,O3,ppb,2024,18.58,19
Victoria,O3,ppb,2005,16.0,1
Victoria,O3,ppb,2006,25.0,2
Victoria,O3,ppb,2008,23.5,2
Victoria,O3,ppb,2009,20.0,1
Victoria,O3,ppb,2010,19.0,1
Victoria,O3,ppb,2011,16.0,1
Victoria,O3,ppb,2012,21.0,1
Victoria,O3,ppb,2013,18.0,1
Victoria,O3,ppb,2014,21.0,1
Victoria,O3,ppb,2015,19.5,2
Victoria,O3,ppb,2016,21.0,1
Victoria,O3,ppb,2017,22.5,2
Victoria,O3,ppb,2018,22.0,1
Victoria,O3,ppb,2019,20.0,1
Victoria,O3,ppb,2020,21.0,1
Victoria,O3,ppb,2021,22.0,1
Victoria,O3,ppb,2022,20.0,1
Victoria,O3,ppb,2023,22.0,1
Victoria,O3,ppb,2024,22.0,1
Windsor,O3,ppb,2005,25.5,2
Windsor,O3,ppb,2006,24.5,2
Windsor,O3,ppb,2007,26.0,2
Windsor,O3,ppb,2008,26.5,2
Windsor,O3,ppb,2009,25.0,2
Windsor,O3,ppb,2010,27.5,2
Windsor,O3,ppb,2011,26.5,2
Windsor,O3,ppb,2012,28.0,2
Windsor,O3,ppb,2013,27.0,2
Windsor,O3,ppb,2014,26.5,2
Windsor,O3,ppb,2015,26.5,2
Windsor,O3,ppb,2016,28.0,2
Windsor,O3,ppb,2017,27.0,2
Windsor,O3,ppb,2018,27.0,2
Windsor,O3,ppb,2019,27.0,2
Windsor,O3,ppb,2020,26.5,2
Windsor,O3,ppb,2021,29.0,2
Windsor,O3,ppb,2022,30.0,2
Windsor,O3,ppb,2023,29.0,2
Windsor,O3,ppb,2024,29.0,2
Winnipeg,O3,ppb,2005,19.5,2
Winnipeg,O3,ppb,2006,22.0,2
Winnipeg,O3,ppb,2007,22.0,2
Winnipeg,O3,ppb,2008,21.0,1
Winnipeg,O3,ppb,2009,20.5,2
Winnipeg,O3,ppb,2010,24.0,2
Winnipeg,O3,ppb,2011,25.0,2
Winnipeg,O3,ppb,2012,25.5,2
Winnipeg,O3,ppb,2013,26.5,2
Winnipeg,O3,ppb,2014,23.0,2
Winnipeg,O3,ppb,2015,24.0,1
Winnipeg,O3,ppb,2016,23.0,1
Winnipeg,O3,ppb,2017,24.0,1
Winnipeg,O3,ppb,2024,20.0,1
Yellowknife,O3,ppb,2005,27.0,1
Yellowknife,O3,ppb,2006,26.0,1
Yellowknife,O3,ppb,2007,25.0,1
Yellowknife,O3,ppb,2008,24.0,1
Yellowknife,O3,ppb,2009,23.0,1
Yellowknife,O3,ppb,2010,26.0,1
Yellowknife,O3,ppb,2011,25.0,1
Yellowknife,O3,ppb,2012,27.0,1
Yellowknife,O3,ppb,2013,24.0,1
Yellowknife,O3,ppb,2014,24.0,1
Yellowknife,O3,ppb,2015,25.0,1
Yellowknife,O3,ppb,2016,26.0,1
Yellowknife,O3,ppb,2017,24.0,1
Yellowknife,O3,ppb,2018,26.0,1
Yellowknife,O3,ppb,2019,26.0,1
Yellowknife,O3,ppb,2020,22.0,1
Yellowknife,O3,ppb,2021,24.0,1
Yellowknife,O3,ppb,2022,24.0,1
Yellowknife,O3,ppb,2023,19.0,1
Abbotsford,PM2.5,µg/m³,2005,5.0,1
Abbotsford,PM2.5,µg/m³,2006,4.0,1
Abbotsford,PM2.5,µg/m³,2008,4.0,1
Abbotsford,PM2.5,µg/m³,2009,5.0,1
Abbotsford,PM2.5,µg/m³,2011,4.0,1
Abbotsford,PM2.5,µg/m³,2012,4.0,1
Abbotsford,PM2.5,µg/m³,2013,7.0,2
Abbotsford,PM2.5,µg/m³,2014,6.0,2
Abbotsford,PM2.5,µg/m³,2015,7.0,2
Abbotsford,PM2.5,µg/m³,2016,5.0,2
Abbotsford,PM2.5,µg/m³,2017,6.5,2
Abbotsford,PM2.5,µg/m³,2018,7.0,2
Abbotsford,PM2.5,µg/m³,2019,5.5,2
Abbotsford,PM2.5,µg/m³,2020,6.5,2
Abbotsford,PM2.5,µg/m³,2021,5.0,2
Abbotsford,PM2.5,µg/m³,2022,7.0,2
Abbotsford,PM2.5,µg/m³,2023,6.0,2
Abbotsford,PM2.5,µg/m³,2024,4.5,2
Calgary,PM2.5,µg/m³,2005,5.33,3
Calgary,PM2.5,µg/m³,2006,6.67,3
Calgary,PM2.5,µg/m³,2007,5.67,3
Calgary,PM2.5,µg/m³,2008,5.5,2
Calgary,PM2.5,µg/m³,2009,8.0,1
Calgary,PM2.5,µg/m³,2010,11.0,3
Calgary,PM2.5,µg/m³,2011,10.5,2
Calgary,PM2.5,µg/m³,2012,10.0,2
Calgary,PM2.5,µg/m³,2013,8.5,2
Calgary,PM2.5,µg/m³,2014,8.5,2
Calgary,PM2.5,µg/m³,2015,8.5,2
Calgary,PM2.5,µg/m³,2016,5.33,3
Calgary,PM2.5,µg/m³,2017,7.67,3
Calgary,PM2.5,µg/m³,2018,11.0,2
Calgary,PM2.5,µg/m³,2019,7.0,3
Calgary,PM2.5,µg/m³,2020,6.67,3
Calgary,PM2.5,µg/m³,2021,8.67,3
Calgary,PM2.5,µg/m³,2022,7.33,3
Calgary,PM2.5,µg/m³,2023,12.33,3
Calgary,PM2.5,µg/m³,2024,10.33,3
Charlottetown,PM2.5,µg/m³,2014,6.0,1
Charlottetown,PM2.5,µg/m³,2015,4.0,1
Charlottetown,PM2.5,µg/m³,2019,8.0,1
Charlottetown,PM2.5,µg/m³,2020,7.0,1
Charlottetown,PM2.5,µg/m³,2021,5.0,1
Charlottetown,PM2.5,µg/m³,2022,4.0,1
Charlottetown,PM2.5,µg/m³,2023,4.0,1
Charlottetown,PM2.5,µg/m³,2024,4.0,1
Edmonton,PM2.5,µg/m³,2005,5.67,3
Edmonton,PM2.5,µg/m³,2006,5.67,3
Edmonton,PM2.5,µg/m³,2007,5.33,3
Edmonton,PM2.5,µg/m³,2008,7.33,3
Edmonton,PM2.5,µg/m³,2009,9.5,2
Edmonton,PM2.5,µg/m³,2010,13.5,4
Edmonton,PM2.5,µg/m³,2011,9.0,4
Edmonton,PM2.5,µg/m³,2012,8.67,3
Edmonton,PM2.5,µg/m³,2013,8.25,4
Edmonton,PM2.5,µg/m³,2014,9.4,5
Edmonton,PM2.5,µg/m³,2015,8.6,5
Edmonton,PM2.5,µg/m³,2016,7.6,5
Edmonton,PM2.5,µg/m³,2017,8.0,4
Edmonton,PM2.5,µg/m³,2018,10.6,5
Edmonton,PM2.5,µg/m³,2019,7.8,5
Edmonton,PM2.5,µg/m³,2020,6.33,6
Edmonton,PM2.5,µg/m³,2021,8.4,5
Edmonton,PM2.5,µg/m³,2022,7.4,5
Edmonton,PM2.5,µg/m³,2023,18.6,5
Edmonton,PM2.5,µg/m³,2024,12.0,5
Fredericton,PM2.5,µg/m³,2005,4.0,1
Fredericton,PM2.5,µg/m³,2006,4.0,1
Fredericton,PM2.5,µg/m³,2007,4.0,1
Fredericton,PM2.5,µg/m³,2008,4.0,1
Fredericton,PM2.5,µg/m³,2010,4.0,1
Fredericton,PM2.5,µg/m³,2011,5.0,1
Fredericton,PM2.5,µg/m³,2012,5.0,1
Fredericton,PM2.5,µg/m³,2013,4.0,1
Fredericton,PM2.5,µg/m³,2014,5.0,1
Fredericton,PM2.5,µg/m³,2015,6.0,1
Fredericton,PM2.5,µg/m³,2016,6.0,1
Fredericton,PM2.5,µg/m³,2018,6.0,1
Fredericton,PM2.5,µg/m³,2019,5.0,1
Fredericton,PM2.5,µg/m³,2020,6.0,1
Fredericton,PM2.5,µg/m³,2021,6.0,1
Fredericton,PM2.5,µg/m³,2022,6.0,1
